Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
0,1303,758,658,797,8.93,-5.05,1.09,-0.19,0.03,-0.03,0
0,1267,756,684,696,8.94,-4.91,1.47,-0.14,0.03,-0.01,0
0,1277,770,642,679,8.82,-4.91,1.36,-0.08,-0.04,0.00,0
0,1264,765,653,715,8.86,-4.98,1.10,-0.13,-0.01,-0.02,0
0,1269,800,697,703,8.97,-5.02,1.02,-0.18,0.06,-0.07,0
0,1282,784,689,688,9.04,-4.58,1.38,-0.07,0.02,-0.03,0
0,1279,762,682,726,8.96,-5.01,1.13,-0.13,-0.03,0.02,0
0,1298,755,673,718,8.99,-4.73,1.29,-0.12,0.04,-0.02,0
0,1303,739,679,702,9.02,-4.73,1.22,-0.06,-0.00,-0.00,0
0,1301,752,669,673,9.00,-4.84,0.99,-0.12,0.00,-0.01,0
0,1303,769,659,671,9.09,-4.76,1.15,-0.10,0.02,-0.02,0
0,1307,785,656,707,9.04,-4.61,1.33,-0.16,0.01,0.03,0
0,1301,770,659,683,8.98,-4.75,0.81,-0.54,0.02,0.11,0
0,1299,787,656,681,8.79,-4.77,0.88,-0.21,0.01,0.10,0
0,1326,796,671,705,9.11,-5.32,1.33,0.35,-0.19,0.32,0
0,1328,802,672,690,8.25,-6.51,0.47,0.15,-0.19,0.17,0
0,1310,771,687,691,8.45,-6.14,0.16,-0.15,0.07,0.00,0
0,1313,773,670,683,8.87,-5.24,0.72,-0.14,0.05,-0.13,0
0,1306,779,659,685,8.68,-5.08,0.95,-0.01,-0.06,-0.01,0
0,1281,771,676,681,8.59,-5.66,0.63,0.01,-0.09,0.03,0
0,1305,769,653,669,8.56,-5.55,0.31,-0.14,0.06,-0.06,0
0,1293,788,659,677,8.66,-5.37,0.66,-0.15,0.12,-0.08,0
0,1290,778,640,665,8.75,-5.05,0.96,-0.12,0.08,-0.01,0
0,1264,759,658,695,8.79,-5.29,0.96,-0.04,-0.03,0.03,0
0,1251,775,678,686,8.58,-5.46,0.80,-0.10,0.01,-0.01,0
0,1265,769,656,654,8.65,-5.37,0.79,-0.13,0.02,-0.02,0
0,1248,779,635,656,8.71,-5.37,0.64,-0.20,-0.01,-0.00,0
0,1275,800,613,654,8.66,-5.38,0.70,-0.14,0.02,-0.00,0
0,1246,762,614,643,8.69,-5.32,0.82,-0.16,-0.01,0.01,0
0,1269,799,624,668,8.58,-5.22,0.58,-0.18,0.02,0.05,0
0,1262,778,646,687,8.64,-4.94,1.04,-0.30,-0.04,0.26,0
0,1248,781,624,656,7.44,-6.70,-0.19,0.07,-0.06,0.74,0
0,1262,749,631,650,7.55,-7.52,-0.49,-0.26,-0.14,0.39,0
0,1279,758,595,641,6.81,-7.23,0.01,0.01,0.02,0.04,0
0,1249,744,624,682,6.80,-7.65,-0.31,-0.09,-0.00,0.10,0
0,1261,786,617,688,6.72,-6.50,-0.14,-0.31,0.10,0.30,0
0,1255,752,617,670,6.29,-8.33,0.36,-0.05,0.07,0.39,0
0,1232,790,628,646,6.18,-7.95,0.00,-0.05,-0.09,-0.02,0
0,1250,784,622,657,6.34,-8.00,0.08,-0.00,-0.09,-0.02,0
0,1269,797,608,646,6.21,-7.96,-0.03,-0.02,-0.12,-0.05,0
0,1273,779,613,634,6.20,-7.83,-0.11,0.00,-0.16,-0.02,0
0,1232,737,637,654,6.08,-8.37,0.09,0.08,-0.23,-0.02,0
0,1242,735,633,627,6.36,-7.97,-0.43,-0.04,-0.07,-0.12,0
0,1202,739,605,621,6.43,-7.63,0.08,0.12,-0.05,-0.14,0
0,1223,723,590,581,6.89,-7.54,-0.37,0.01,-0.13,-0.14,0
0,1216,722,624,594,6.40,-7.57,-0.00,-0.22,-0.05,-0.12,0
0,1232,720,593,571,6.53,-7.75,-0.20,-0.03,-0.07,-0.05,0
0,1233,739,605,563,6.52,-7.72,-0.22,-0.05,-0.02,-0.01,0
0,1225,721,617,570,6.51,-7.68,-0.26,-0.10,-0.03,-0.00,0
0,1220,734,623,575,6.68,-7.71,-0.28,-0.07,0.00,0.01,0
0,1279,743,615,574,6.56,-7.70,-0.14,-0.13,0.03,0.01,0
0,1247,719,624,574,6.63,-7.67,-0.22,-0.15,0.04,-0.02,0
0,1260,766,619,570,6.78,-7.46,-0.03,-0.12,-0.00,-0.00,0
0,1253,746,619,566,6.59,-7.61,-0.30,-0.11,0.01,-0.01,0
0,1250,739,628,560,6.67,-7.51,-0.23,-0.11,0.04,-0.01,0
0,1258,757,629,556,6.62,-7.56,-0.26,-0.11,0.01,0.00,0
0,1254,751,600,528,6.67,-7.60,-0.22,-0.09,0.02,-0.00,0
0,1235,743,624,464,6.99,-7.76,-0.34,-0.12,0.02,-0.12,0
0,1247,762,599,455,7.87,-7.32,0.06,-0.07,-0.12,-0.21,0
0,1279,752,637,511,6.55,-6.47,-0.40,0.74,-0.08,-0.02,0
0,1253,752,617,502,6.68,-6.71,0.74,1.06,-0.09,0.14,0
0,1233,742,643,496,6.84,-7.53,1.96,1.11,-0.09,0.31,0
0,1247,705,640,482,7.92,-6.26,3.53,0.55,-0.13,0.25,0
0,1277,743,667,462,6.45,-7.83,2.72,0.09,0.07,0.04,0
0,1280,748,624,423,5.84,-12.71,3.23,-2.14,0.37,0.21,0
0,1216,650,533,297,6.05,-9.30,-0.07,-4.37,0.74,0.35,0
0,1115,669,560,298,7.07,-2.47,-4.28,-3.88,0.26,-0.07,0
0,1120,686,557,304,6.99,-2.14,-5.57,-2.09,0.28,-0.01,0
0,1099,657,548,310,6.81,-2.33,-6.21,-0.08,-0.02,0.04,0
0,1137,598,567,341,6.80,-2.26,-6.01,-0.03,-0.15,0.03,0
0,1133,637,562,364,6.85,-2.26,-6.10,-0.07,-0.20,0.09,0
0,1137,653,544,333,6.31,-2.51,-6.55,-0.04,-0.34,0.15,0
0,1207,656,576,336,6.13,-3.23,-7.07,-0.01,-0.05,-0.06,0
0,1232,653,589,292,5.97,-2.44,-7.18,0.04,-0.07,0.06,0
0,1200,670,571,305,5.97,-2.78,-6.63,-0.14,0.09,-0.14,0
0,1221,688,544,290,5.85,-2.86,-6.69,-0.05,0.09,-0.19,0
0,1201,626,483,302,6.12,-2.53,-6.58,-0.03,0.14,-0.12,0
0,1104,599,518,240,6.05,-3.08,-6.71,-0.21,0.12,-0.01,0
0,1077,580,528,288,7.37,-1.11,-5.38,-0.08,-0.31,0.39,0
0,1204,576,547,318,4.00,-11.72,-2.07,2.94,0.00,-0.20,0
0,1169,614,576,361,5.20,-8.03,-2.33,-0.16,0.01,-0.04,0
0,1151,621,575,353,5.15,-7.50,-2.52,0.59,-0.10,-0.11,0
0,1206,609,566,367,5.08,-8.82,-1.10,0.70,0.01,-0.15,0
0,1228,615,541,343,6.17,-5.96,-1.05,0.87,-0.14,-0.27,0
0,1237,646,590,502,5.88,-8.47,3.22,0.66,0.08,-0.21,0
0,1217,674,661,505,7.08,-6.99,3.29,2.07,0.02,-0.48,0
0,1205,640,643,496,7.11,-5.83,6.26,1.59,0.11,-0.31,0
0,1177,656,609,524,6.99,-5.74,6.80,0.25,-0.04,-0.13,0
0,1204,683,659,485,7.12,-4.90,4.96,-0.44,0.17,-0.01,0
0,1187,693,624,489,7.15,-5.39,5.80,0.07,-0.02,-0.01,0
0,1200,688,646,489,7.32,-5.39,5.79,-0.10,0.01,0.07,0
0,1179,684,634,467,6.59,-5.16,5.86,0.03,0.27,0.10,0
0,1168,693,643,496,6.28,-5.84,6.66,-0.10,0.06,0.06,0
0,1204,708,631,461,6.75,-5.66,5.92,-0.18,-0.04,0.02,0
0,1206,722,632,471,6.78,-5.87,6.00,-0.07,-0.01,-0.02,0
0,1200,709,651,494,6.87,-5.66,6.13,-0.17,-0.03,0.01,0
0,1169,693,639,469,7.00,-5.60,5.72,-0.12,-0.04,0.04,0
0,1200,683,623,482,6.77,-5.81,5.88,-0.16,-0.01,0.00,0
0,1184,688,649,453,6.69,-5.94,5.68,-0.18,0.01,-0.02,0
0,1191,688,615,400,6.82,-5.83,5.71,-0.17,0.05,0.01,0
0,1169,688,638,426,6.96,-5.78,5.71,-0.14,0.02,-0.01,0
0,1175,673,624,399,6.85,-5.91,5.82,-0.11,-0.03,-0.02,0
0,1191,682,627,390,6.85,-5.93,5.49,-0.11,-0.00,-0.00,0
0,1193,688,623,395,6.87,-5.86,5.59,-0.09,0.01,-0.02,0
0,1155,690,592,400,6.75,-5.84,5.65,-0.12,-0.02,-0.01,0
0,1185,672,609,405,6.83,-5.82,5.74,-0.06,0.05,-0.03,0
0,1185,699,595,380,6.69,-6.11,5.49,-0.17,0.00,0.01,0
0,1175,674,603,391,6.78,-6.01,5.74,-0.10,0.03,-0.02,0
0,1174,684,602,389,6.76,-5.80,5.53,-0.15,0.03,-0.00,0
0,1184,695,598,373,6.71,-6.00,5.59,-0.12,0.01,-0.00,0
0,1110,667,606,373,6.76,-6.01,5.65,-0.11,0.01,0.00,0
0,1124,658,598,368,6.76,-6.14,5.57,-0.08,-0.01,-0.01,0
0,1167,654,599,367,6.74,-5.94,5.54,-0.11,0.02,0.01,0
0,1178,674,576,363,6.74,-5.87,5.54,-0.08,0.01,-0.02,0
0,1181,697,583,362,6.70,-6.07,5.54,-0.15,0.02,0.01,0
0,1210,678,586,355,6.72,-6.11,5.60,-0.15,0.01,-0.01,0
0,1189,707,634,381,6.77,-6.03,5.45,-0.12,0.01,-0.01,0
0,1200,698,603,355,6.76,-6.00,5.55,-0.10,0.01,-0.01,0
0,1211,710,618,371,6.68,-6.02,5.60,-0.13,0.01,0.01,0
0,1216,683,654,400,6.79,-6.05,5.49,-0.10,-0.03,-0.01,0
0,1185,699,652,402,6.71,-5.88,5.61,-0.10,0.02,0.01,0
0,1213,691,631,382,6.71,-6.07,5.29,-0.07,0.05,0.01,0
0,1205,693,646,395,6.90,-6.26,5.73,-0.09,0.06,-0.01,0
0,1200,690,645,395,6.77,-6.05,5.60,-0.10,0.01,-0.03,0
0,1213,666,635,379,6.71,-5.95,5.40,-0.12,0.01,-0.01,0
0,1212,689,597,355,6.86,-6.29,5.73,-0.09,0.01,0.01,0
0,1179,668,617,364,6.69,-6.18,5.59,-0.15,-0.02,-0.02,0
0,1178,677,624,349,6.70,-5.97,5.47,-0.14,-0.02,0.00,0
0,1183,699,609,337,6.67,-6.01,5.34,-0.12,-0.00,-0.02,0
0,1184,698,620,347,6.72,-6.09,5.42,-0.07,0.03,-0.04,0
0,1159,691,624,327,6.76,-6.06,5.39,-0.10,0.03,-0.00,0
0,1186,706,608,338,6.78,-6.08,5.55,-0.09,0.02,-0.01,0
0,1164,681,629,322,6.76,-6.05,5.47,-0.10,0.02,-0.01,0
0,1211,692,611,327,6.84,-6.03,5.52,-0.10,0.01,-0.00,0
0,1202,726,629,338,6.71,-6.09,5.41,-0.09,0.03,-0.01,0
0,1200,699,623,338,6.76,-6.01,5.59,-0.11,0.01,-0.01,0
0,1192,707,640,344,6.78,-5.93,5.49,-0.08,-0.00,0.01,0
0,1186,705,624,307,6.60,-6.18,5.75,-0.03,0.05,0.01,0
0,1200,706,610,306,6.79,-6.03,5.73,-0.12,0.01,0.00,0
0,1220,723,599,314,6.75,-6.13,5.56,-0.10,0.01,-0.02,0
0,1232,715,608,301,6.82,-6.03,5.50,-0.09,0.02,-0.02,0
0,1207,705,624,304,6.73,-5.98,5.52,-0.08,-0.01,-0.00,0
0,1211,730,636,288,6.79,-6.10,5.60,-0.10,-0.00,-0.01,0
0,1211,708,639,325,6.78,-6.13,5.55,-0.09,0.00,-0.01,0
0,1211,697,656,310,6.74,-6.06,5.61,-0.07,0.03,-0.01,0
0,1244,699,659,319,6.75,-6.00,5.53,-0.10,0.01,-0.02,0
0,1227,688,658,306,6.76,-5.86,5.47,-0.08,0.05,-0.01,0
0,1240,709,655,297,6.93,-5.98,5.54,-0.18,-0.10,-0.02,0
0,1216,682,631,288,6.86,-5.79,5.20,-0.17,-0.04,-0.02,0
0,1232,688,613,271,6.89,-5.90,5.46,-0.05,0.09,-0.00,0
0,1219,691,630,270,6.92,-6.00,5.55,-0.06,-0.00,0.02,0
0,1200,661,643,278,6.85,-5.85,5.50,-0.04,-0.01,0.00,0
0,1202,676,595,288,6.84,-6.17,5.64,-0.07,-0.05,0.02,0
0,1182,677,639,292,6.78,-6.09,5.51,-0.10,-0.04,0.00,0
0,1210,667,630,279,6.95,-6.07,5.60,-0.10,-0.06,0.01,0
0,1215,663,624,289,6.81,-5.89,5.42,-0.09,0.02,0.01,0
0,1222,659,639,290,6.88,-6.04,5.59,-0.06,0.06,-0.07,0
0,1216,688,630,287,7.02,-5.94,5.54,-0.14,0.03,-0.02,0
0,1201,673,624,273,7.00,-5.92,5.31,-0.10,0.01,0.02,0
0,1211,670,613,259,6.98,-5.32,5.92,-0.17,0.05,0.03,0
0,1196,689,624,266,6.96,-5.55,5.65,-0.12,0.03,-0.02,0
0,1212,695,623,270,6.96,-5.72,5.93,-0.11,-0.01,0.00,0
0,1198,674,638,258,6.83,-5.84,5.69,-0.10,0.02,-0.01,0
0,1219,696,637,254,6.99,-5.77,5.46,-0.06,0.01,-0.02,0
0,1181,593,615,241,6.93,-5.90,5.64,-0.10,0.01,-0.00,0
0,1200,694,649,272,6.94,-5.78,5.55,-0.12,-0.00,0.00,0
0,1203,695,644,274,6.91,-5.84,5.51,-0.11,-0.00,0.00,0
0,1207,699,650,256,6.88,-5.82,5.50,-0.13,0.01,-0.02,0
0,1216,707,610,250,6.96,-5.82,5.54,-0.11,-0.02,-0.01,0
0,1198,716,626,267,7.02,-5.73,5.35,-0.09,0.01,-0.01,0
0,1197,687,631,272,6.90,-5.76,5.47,-0.07,0.04,-0.00,0
0,1202,693,631,278,6.99,-5.74,5.42,-0.08,0.02,0.00,0
0,1230,689,610,251,6.91,-5.91,5.36,-0.09,0.06,0.02,0
0,1202,675,624,270,6.94,-5.89,5.68,-0.08,0.01,-0.01,0
0,1234,675,599,263,6.90,-6.05,5.63,-0.05,0.05,0.01,0
0,1181,673,602,273,7.02,-5.98,5.67,-0.08,-0.03,-0.01,0
0,1202,683,587,289,6.92,-5.84,5.41,-0.10,0.02,-0.00,0
0,1217,659,592,267,6.90,-5.81,5.83,-0.13,0.06,0.01,0
0,1168,656,592,267,6.91,-5.83,5.64,-0.08,0.01,0.02,0
0,1184,646,593,261,6.97,-6.02,5.52,-0.12,-0.02,-0.01,0
0,1157,681,598,267,5.98,-6.07,4.98,-0.37,-0.08,0.09,0
0,1165,670,595,258,6.54,-6.01,4.60,-0.33,-0.05,0.05,0
0,1191,686,569,251,7.13,-5.88,5.03,-0.39,-0.01,-0.03,0
0,1105,624,559,240,6.85,-6.56,4.58,-0.36,-0.48,0.06,0
0,1127,661,536,237,7.09,-6.19,3.85,-0.24,-0.18,-0.02,0
0,1104,665,560,240,7.72,-6.49,4.03,-0.06,-0.11,-0.14,0
0,1115,670,560,253,7.49,-5.98,3.67,-0.14,-0.30,0.10,0
0,1126,688,528,227,7.60,-6.65,3.73,-0.04,-0.27,0.13,0
0,1118,721,523,230,6.97,-6.70,3.28,0.06,-0.15,-0.07,0
0,1105,707,538,225,7.53,-6.45,3.49,-0.03,-0.07,0.00,0
0,1123,727,528,247,7.52,-6.41,3.28,-0.17,-0.05,-0.01,0
0,1096,742,557,257,7.41,-6.68,3.43,-0.09,-0.05,-0.05,0
0,1105,708,548,238,7.68,-6.38,3.18,-0.10,0.03,0.02,0
0,1120,730,542,230,7.77,-6.12,3.23,-0.13,0.05,0.04,0
0,1110,731,545,222,7.22,-6.89,3.21,-0.21,0.00,-0.02,0
0,1069,689,561,227,7.42,-6.66,3.22,-0.13,0.09,-0.07,0
0,1091,735,566,199,8.00,-6.22,3.36,-0.21,0.08,-0.03,0
0,1064,705,586,204,7.79,-6.00,3.22,-0.14,-0.23,-0.35,0
0,1049,683,567,187,7.48,-5.82,2.20,-0.30,0.11,-0.13,0
0,1061,677,553,173,7.99,-6.37,2.59,-0.63,0.41,0.14,0
0,1104,703,511,169,8.40,-6.11,2.81,-0.80,0.35,-0.15,0
0,1102,686,492,171,8.31,-5.75,1.80,-0.54,0.32,0.10,0
0,1061,705,509,176,8.39,-6.15,2.07,-0.37,0.32,-0.02,0
0,1066,688,505,182,7.88,-5.87,2.49,-0.25,0.21,-0.01,0
0,1085,681,500,160,8.20,-6.48,2.50,-0.08,0.18,-0.05,0
0,1082,678,490,162,7.47,-5.90,2.34,-0.13,0.09,0.00,0
0,1090,671,503,173,7.97,-6.48,2.42,-0.11,0.18,0.09,0
0,1058,707,506,190,7.94,-6.69,2.93,-0.09,0.10,-0.08,0
0,1030,682,526,196,8.28,-6.84,3.01,-0.12,0.06,0.00,0
0,1056,686,496,194,7.91,-6.17,2.89,-0.15,0.06,-0.11,0
0,1075,681,503,193,7.98,-5.93,2.79,-0.08,0.03,-0.00,0
0,1040,685,511,196,8.09,-5.90,2.80,-0.04,-0.08,0.01,0
0,1084,655,483,192,8.06,-6.12,2.82,0.13,-0.21,0.10,0
0,1081,643,490,178,8.06,-6.05,2.83,0.14,-0.16,0.03,0
0,1090,624,496,190,8.00,-6.08,2.95,0.27,-0.32,0.10,0
0,1079,620,519,186,7.91,-6.33,2.82,0.24,-0.34,0.08,0
0,1072,636,508,193,7.92,-6.03,2.81,0.35,-0.29,0.15,0
0,1071,610,519,202,7.55,-6.65,2.89,0.27,-0.31,0.13,0
0,1057,618,538,197,7.58,-6.57,2.70,0.19,-0.21,0.04,0
0,1044,624,576,183,7.41,-6.47,2.53,0.04,-0.13,0.02,0
0,1049,644,567,207,7.47,-6.97,2.78,-0.16,0.07,0.04,0
0,1065,646,571,202,7.37,-6.80,2.88,-0.36,0.22,-0.07,0
0,1069,624,575,187,7.35,-6.80,2.43,-0.50,0.25,-0.07,0
0,1072,641,599,226,7.43,-6.52,2.49,-0.62,0.46,-0.19,0
0,1066,651,587,205,7.64,-6.27,3.05,-0.59,0.49,-0.10,0
0,1088,651,541,211,8.20,-5.50,4.01,-0.01,-0.21,0.67,0
0,1029,622,531,191,6.62,-7.72,1.38,-0.57,0.48,-0.07,0
0,1042,624,547,235,7.89,-6.70,2.09,-0.44,0.36,-0.13,0
0,1023,609,529,156,7.57,-6.21,2.01,-0.26,0.18,-0.04,0
0,1031,598,520,177,7.43,-6.71,2.08,-0.08,-0.04,0.10,0
0,1010,610,541,178,6.83,-7.35,2.28,0.01,-0.05,0.17,0
0,1011,624,528,176,6.83,-7.96,1.88,-0.15,0.02,0.11,0
0,1074,662,528,198,7.23,-6.94,2.04,-0.23,0.08,-0.10,0
0,1067,656,548,198,7.09,-6.67,2.04,-0.09,0.01,0.00,0
0,1073,657,524,180,6.98,-7.29,1.95,-0.04,-0.06,0.12,0
0,1069,654,527,182,6.87,-7.72,1.87,-0.05,-0.02,0.07,0
0,1066,621,538,188,6.95,-7.54,1.93,-0.15,0.02,0.01,0
0,1079,656,527,192,6.92,-7.17,2.09,-0.14,0.05,-0.03,0
0,1085,639,530,186,6.87,-7.36,1.87,-0.02,-0.03,0.05,0
0,1078,661,527,195,6.80,-7.38,2.05,-0.15,-0.01,-0.01,0
0,1053,647,549,199,6.92,-7.21,1.96,-0.11,0.02,0.00,0
0,1083,624,501,208,6.91,-7.51,2.04,-0.10,0.01,0.02,0
0,1072,623,523,197,6.73,-7.28,1.96,-0.09,-0.02,0.03,0
0,1049,635,528,231,6.66,-7.41,1.83,-0.12,0.02,-0.04,0
0,1033,613,533,202,6.82,-7.40,1.81,-0.11,-0.01,0.02,0
0,1072,628,529,204,6.74,-7.62,1.79,-0.13,0.03,-0.05,0
0,1056,624,524,186,6.84,-7.21,1.96,-0.11,0.04,-0.04,0
0,1061,604,519,187,6.89,-7.34,2.10,-0.06,0.00,0.01,0
0,1050,592,533,187,6.89,-7.49,1.93,-0.12,-0.00,0.01,0
0,1104,577,545,176,6.81,-7.35,2.04,-0.14,0.03,-0.03,0
0,1073,592,554,198,6.95,-7.30,1.87,-0.09,0.00,-0.01,0
0,1057,614,554,196,6.73,-7.47,1.77,-0.08,0.00,-0.01,0
0,1067,595,546,172,7.20,-7.30,1.84,-0.05,-0.11,-0.11,0
0,1078,587,541,163,7.21,-6.78,1.78,0.14,-0.25,-0.01,0
0,1082,605,547,151,7.16,-7.06,1.87,0.21,-0.25,0.07,0
0,1069,593,546,145,7.10,-6.86,2.09,0.28,-0.39,0.08,0
0,1046,577,496,130,6.97,-7.60,1.75,0.30,-0.49,0.11,0
0,1042,579,508,112,6.85,-7.30,2.01,0.30,-0.35,0.06,0
0,1047,599,531,113,6.52,-7.95,2.17,0.07,-0.21,0.06,0
0,1054,588,550,142,6.67,-7.68,1.86,-0.03,-0.15,-0.04,0
0,1042,586,533,126,6.80,-7.62,1.67,-0.06,-0.11,-0.08,0
0,1069,560,537,112,6.99,-7.16,1.73,-0.04,-0.01,-0.10,0
0,1056,563,577,142,7.09,-7.08,1.96,-0.01,-0.04,-0.05,0
0,1030,566,554,128,6.91,-7.14,2.01,0.05,-0.09,0.10,0
0,1038,542,545,133,6.65,-7.81,1.78,-0.06,-0.16,0.14,0
0,1036,560,518,134,6.62,-7.92,1.42,-0.11,-0.04,0.01,0
0,1040,539,528,139,6.87,-7.63,1.84,-0.16,0.01,-0.09,0
0,1015,528,542,128,7.01,-7.25,1.70,-0.12,-0.03,-0.12,0
0,1008,530,553,150,6.89,-7.16,1.59,-0.03,0.01,-0.05,0
0,1049,527,532,137,6.93,-7.54,2.17,-0.05,0.02,0.00,0
0,1035,549,548,143,6.84,-7.48,1.95,-0.08,-0.01,0.01,0
0,992,532,547,133,6.78,-7.43,1.91,-0.13,0.06,0.03,0
0,1040,543,553,128,6.67,-7.43,1.77,-0.17,0.10,0.06,0
0,1015,537,561,135,6.56,-7.75,1.97,-0.18,0.17,0.02,0
0,1031,567,543,149,6.47,-7.65,1.95,-0.25,0.21,-0.02,0
0,1037,571,550,164,6.41,-7.75,2.07,-0.37,0.32,-0.05,0
0,1017,571,567,144,6.51,-7.72,2.09,-0.49,0.43,-0.07,0
0,1031,571,560,144,6.62,-7.72,2.10,-0.54,0.49,-0.07,0
0,1007,538,562,138,6.74,-7.69,2.09,-0.69,0.65,-0.14,0
0,1031,534,548,132,6.89,-7.29,2.05,-0.68,0.63,-0.17,0
0,1048,563,541,134,7.12,-7.07,2.14,-0.69,0.60,-0.17,0
0,1040,544,551,138,7.14,-7.12,1.94,-0.64,0.54,-0.16,0
0,1063,555,542,131,7.35,-6.93,1.88,-0.58,0.52,-0.15,0
0,1054,545,534,132,7.38,-6.98,1.83,-0.51,0.45,-0.10,0
0,1022,555,549,142,7.53,-6.68,1.77,-0.41,0.30,-0.03,0
0,1041,574,523,150,7.35,-6.91,1.62,-0.29,0.23,0.02,0
0,1043,577,503,133,7.29,-6.86,1.61,-0.14,0.06,0.03,0
0,1030,614,541,143,7.00,-7.55,1.54,-0.10,0.03,0.04,0
0,1046,626,527,144,7.20,-7.13,1.60,-0.06,-0.00,-0.02,0
0,1039,608,535,155,7.16,-7.21,1.65,-0.05,-0.06,-0.03,0
0,1021,569,527,129,7.20,-6.94,1.71,0.02,-0.08,0.01,0
0,1015,560,510,129,7.10,-7.09,1.66,0.04,-0.10,0.06,0
0,996,589,535,122,6.90,-7.26,1.85,0.06,-0.09,0.10,0
0,1035,610,510,122,6.91,-7.44,1.67,-0.05,-0.02,-0.04,0
0,1023,592,528,133,7.11,-7.14,1.76,-0.04,-0.06,-0.03,0
0,1022,561,527,117,6.95,-7.24,1.70,-0.05,-0.06,-0.02,0
0,1017,554,516,124,6.92,-7.28,1.77,-0.04,-0.04,0.05,0
0,1006,565,532,138,6.92,-7.34,1.73,-0.11,-0.01,-0.02,0
0,1052,570,502,125,6.85,-7.35,1.71,-0.13,0.00,-0.01,0
0,1023,562,510,128,6.91,-7.35,1.59,-0.09,0.01,-0.00,0
0,1033,594,419,61,6.92,-7.49,1.71,-0.10,0.02,-0.02,0
0,1045,598,527,128,6.93,-7.35,1.71,-0.10,0.02,-0.04,0
0,1049,637,507,119,7.00,-7.03,1.54,-0.11,0.04,-0.02,0
0,1044,644,524,144,7.06,-7.27,1.76,-0.07,-0.02,-0.02,0
0,1036,624,531,138,7.33,-7.18,1.66,-0.08,-0.06,-0.08,0
0,1061,613,529,122,7.25,-6.79,1.69,-0.01,-0.12,-0.01,0
0,916,624,530,128,7.26,-7.02,1.49,0.09,-0.23,0.04,0
0,1031,624,530,149,7.08,-7.16,1.53,0.11,-0.23,0.03,0
0,1034,598,528,144,7.16,-7.12,1.72,0.16,-0.26,0.08,0
0,1035,558,528,139,6.74,-7.45,0.90,-0.14,0.03,-0.02,0
0,1030,576,560,142,6.82,-7.59,0.82,-0.14,-0.07,-0.07,0
0,1072,592,545,139,6.84,-7.45,0.52,-0.12,-0.05,-0.07,0
0,1059,591,540,142,6.80,-6.98,0.21,-0.09,0.08,0.05,0
0,1059,563,540,144,6.78,-7.33,0.55,-0.12,-0.04,-0.01,0
0,1046,544,547,135,6.96,-9.00,1.93,-0.03,0.06,-0.02,0
0,1046,566,546,144,6.63,-6.19,-0.21,-0.30,-0.22,-0.19,0
0,1061,571,549,145,6.65,-7.50,0.54,0.05,0.44,0.28,0
0,1065,561,544,144,6.40,-6.43,0.22,-0.13,-0.15,-0.06,0
0,1056,555,547,142,7.11,-8.45,1.30,0.02,0.13,0.04,0
0,1081,554,542,143,6.76,-6.78,0.70,-0.14,-0.09,-0.06,0
0,1061,536,560,145,7.01,-8.55,1.28,-0.08,-0.04,-0.03,0
0,1046,541,557,142,6.60,-6.99,0.30,-0.12,0.05,0.05,0
0,1065,556,551,159,7.00,-8.11,1.22,-0.09,-0.01,-0.05,0
0,1053,545,550,144,6.67,-7.14,0.39,-0.10,0.07,0.03,0
0,1071,529,551,138,6.62,-7.12,0.58,-0.10,0.02,-0.01,0
0,1085,562,539,123,6.90,-7.78,1.02,-0.08,0.03,-0.01,0
0,1072,560,532,112,6.70,-7.48,0.88,-0.10,-0.01,-0.02,0
0,1079,560,538,137,6.84,-7.64,0.72,-0.10,0.01,-0.01,0
0,1069,576,528,117,6.69,-7.50,0.75,-0.09,0.07,0.05,0
0,1074,570,529,165,6.68,-7.22,0.46,-0.17,-0.06,-0.06,0
0,1072,583,550,151,6.95,-7.97,1.03,-0.04,0.09,0.02,0
0,1055,556,528,118,6.73,-7.81,0.75,-0.14,-0.02,-0.04,0
0,1051,562,528,130,6.73,-7.46,0.74,-0.13,-0.02,-0.02,0
0,1072,592,506,144,6.61,-7.58,0.65,-0.08,0.06,0.01,0
0,1069,577,519,140,6.77,-7.56,1.21,-0.08,0.02,-0.01,0
0,1072,599,519,141,6.58,-7.21,0.53,-0.12,0.00,0.10,0
0,1079,583,522,136,6.67,-7.94,0.82,-0.14,-0.08,-0.04,0
0,1064,571,540,145,6.57,-7.35,0.55,-0.08,0.11,0.05,0
0,1072,576,506,129,6.94,-7.96,1.31,-0.13,-0.06,-0.07,0
0,1061,590,539,133,6.89,-7.54,0.77,-0.02,-0.03,-0.03,0
0,1043,599,538,125,7.00,-7.26,0.78,0.04,-0.12,-0.01,0
0,1069,583,534,137,6.93,-7.40,0.81,0.09,-0.22,-0.01,0
0,1054,592,528,143,6.64,-7.67,0.82,0.13,-0.23,0.08,0
0,1043,605,544,146,6.51,-7.93,0.78,0.04,-0.18,-0.00,0
0,1061,589,560,129,6.66,-7.76,0.85,0.02,-0.15,-0.08,0
0,1063,579,534,110,6.73,-7.29,0.81,0.05,-0.16,-0.06,0
0,1038,575,522,113,6.68,-7.47,0.82,0.09,-0.15,-0.01,0
0,1082,564,526,105,6.60,-7.66,0.92,0.06,-0.12,0.03,0
