Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
0,0,0,0,0,2.14,5.67,-6.84,-0.06,-0.04,0.05,A
0,0,0,0,0,1.85,5.46,-6.90,-0.10,0.02,-0.02,A
0,0,0,0,0,1.86,5.55,-6.83,-0.11,0.03,-0.02,A
0,0,0,0,0,1.97,5.77,-6.86,-0.07,-0.01,0.02,A
0,0,0,0,0,1.98,5.55,-6.92,-0.12,0.01,-0.01,A
0,0,0,0,0,1.93,5.47,-6.99,-0.10,0.04,0.02,A
0,0,0,0,0,1.73,5.62,-7.01,-0.13,0.07,0.00,A
0,0,0,0,0,1.90,5.26,-6.99,-0.11,0.03,-0.00,A
0,0,0,0,0,1.93,5.53,-6.98,-0.11,0.02,-0.00,A
0,0,0,0,0,1.85,5.57,-7.04,-0.10,0.01,-0.03,A
0,0,0,0,0,1.84,5.44,-6.98,-0.11,0.02,-0.02,A
0,0,0,0,0,1.95,5.49,-6.92,-0.11,0.02,-0.02,A
0,0,0,0,0,1.97,5.47,-6.89,-0.11,0.04,-0.01,A
0,0,0,0,0,1.87,5.53,-6.92,-0.09,0.01,-0.00,A
0,0,0,0,0,1.87,5.52,-7.10,-0.09,0.00,-0.01,A
0,0,0,0,0,1.98,5.65,-6.83,-0.12,0.02,-0.01,A
0,0,0,0,0,1.92,5.55,-6.87,-0.09,0.00,-0.01,A
0,0,0,0,0,1.97,5.50,-6.92,-0.11,0.03,-0.01,A
0,0,0,0,0,1.88,5.60,-6.84,-0.10,0.01,-0.01,A
0,0,0,0,0,1.98,5.71,-6.85,-0.09,0.01,-0.00,A
0,0,0,0,0,1.92,5.52,-6.95,-0.07,-0.00,-0.00,A
0,0,0,0,0,1.81,5.58,-6.97,-0.07,-0.00,-0.01,A
0,0,0,0,0,1.90,5.97,-7.15,-0.07,-0.05,-0.04,A
0,0,0,0,0,1.61,5.30,-6.88,-0.10,0.01,0.00,A
0,0,0,0,0,1.78,4.93,-7.33,-0.08,-0.08,0.18,A
0,0,0,0,0,1.98,5.51,-7.06,-0.05,-0.11,0.10,A
0,0,0,0,0,2.30,5.91,-6.70,-0.07,-0.07,0.03,A
0,0,0,0,0,2.08,5.65,-7.02,-0.11,0.02,-0.00,A
0,0,0,0,0,2.05,5.31,-6.97,-0.08,0.02,-0.03,A
0,0,0,0,0,1.91,5.38,-6.92,-0.11,0.02,-0.03,A
0,0,0,0,0,2.06,5.31,-6.95,-0.13,0.03,-0.03,A
0,0,0,0,0,2.04,5.45,-6.97,-0.12,0.03,-0.01,A
0,0,0,0,0,2.13,5.38,-6.88,-0.11,0.01,-0.00,A
0,0,0,0,0,2.15,5.49,-6.87,-0.10,0.03,-0.01,A
0,0,0,0,0,2.08,5.45,-6.87,-0.11,0.01,-0.01,A
0,0,0,0,0,2.13,5.49,-7.03,-0.12,0.04,-0.01,A
0,0,0,0,0,2.09,5.59,-6.94,-0.13,0.07,-0.03,A
0,0,0,0,0,2.10,5.66,-6.97,-0.08,0.03,-0.03,A
0,0,0,0,0,1.87,5.06,-6.91,-0.11,-0.01,0.03,A
0,0,0,0,0,1.92,5.40,-6.74,-0.19,0.13,0.03,A
0,0,0,0,0,2.99,6.19,-7.59,-0.01,-0.08,-0.07,A
0,0,0,0,0,2.14,5.46,-6.65,-0.11,0.03,0.01,A
0,0,0,0,0,2.30,5.69,-7.05,-0.14,0.02,-0.01,A
0,0,0,0,0,2.10,5.51,-6.80,-0.10,0.01,-0.01,A
0,0,0,0,0,2.14,5.49,-6.76,-0.09,0.02,-0.00,A
0,0,0,0,0,2.05,5.55,-6.88,-0.11,0.02,-0.00,A
0,0,0,0,0,2.09,5.41,-6.77,-0.10,0.01,-0.01,A
0,0,0,0,0,2.13,5.54,-6.86,-0.08,0.02,-0.00,A
0,0,0,0,0,2.02,5.56,-6.84,-0.11,0.09,0.01,A
0,0,0,0,0,2.03,5.84,-6.73,-0.13,0.06,0.01,A
0,0,0,0,0,2.49,5.89,-6.73,-0.13,0.07,-0.02,A
0,0,0,0,0,2.22,5.52,-6.83,-0.13,0.04,-0.01,A
0,0,0,0,0,2.34,5.60,-6.85,-0.12,0.04,-0.02,A
0,0,0,0,0,1.91,5.99,-6.94,-0.06,-0.55,0.35,A
0,0,0,0,0,2.55,6.22,-6.86,-0.17,0.09,-0.05,A
0,0,0,0,0,2.25,5.60,-7.07,-0.36,0.08,0.04,A
0,0,0,0,0,2.06,6.19,-6.67,-0.10,-0.07,-0.02,A
0,0,0,0,0,2.22,5.50,-6.60,-0.15,0.17,0.06,A
0,0,0,0,0,2.33,5.63,-6.72,-0.12,0.10,-0.01,A
0,0,0,0,0,2.38,5.73,-6.60,-0.12,0.01,-0.00,A
0,0,0,0,0,2.03,5.33,-6.50,-0.11,0.02,-0.01,A
0,0,0,0,0,1.78,5.58,-6.23,-0.07,-0.06,-0.13,A
0,0,0,0,0,1.94,4.55,-6.92,0.02,0.04,0.02,A
0,0,0,0,0,2.53,5.92,-6.76,-0.01,-0.05,-0.03,A
0,0,0,0,0,2.51,5.76,-6.66,-0.09,0.04,-0.01,A
0,0,0,0,0,2.45,5.73,-6.60,-0.09,0.02,-0.01,A
0,0,0,0,0,2.40,5.60,-6.66,-0.08,0.02,0.01,A
0,0,0,0,0,2.48,5.70,-6.70,-0.08,0.04,-0.00,A
0,0,0,0,0,2.36,5.67,-6.67,-0.10,0.00,-0.01,A
0,0,0,0,0,2.73,5.66,-6.53,-0.19,0.07,0.00,A
0,0,0,0,0,3.04,6.27,-6.36,-0.19,0.12,0.03,A
0,0,0,0,0,2.64,5.60,-6.57,-0.27,0.22,-0.01,A
0,0,0,0,0,2.48,5.88,-5.82,0.01,-0.14,0.00,A
0,0,0,0,0,2.94,5.33,-6.51,-0.03,0.03,0.01,A
0,0,0,0,0,2.15,5.13,-6.32,-0.52,0.70,-0.00,A
0,0,0,0,0,4.00,6.03,-5.50,-0.35,-0.22,0.04,A
0,0,0,0,0,3.07,6.11,-6.32,-0.14,-0.64,-0.04,A
0,0,0,0,0,2.12,5.98,-6.74,0.20,-0.00,-0.06,A
0,0,0,0,0,2.55,5.85,-6.17,-0.15,0.08,0.01,A
0,0,0,0,0,2.66,6.05,-6.34,-0.11,0.04,-0.01,A
0,0,0,0,0,2.72,6.11,-6.30,-0.11,0.02,0.00,A
0,0,0,0,0,2.70,6.12,-6.19,-0.08,0.03,-0.02,A
0,0,0,0,0,2.64,5.94,-6.30,-0.12,-0.00,0.02,A
0,0,0,0,0,2.71,5.88,-6.37,-0.08,0.03,-0.02,A
0,0,0,0,0,2.81,5.69,-5.82,-0.01,-0.18,-0.02,A
0,0,0,0,0,3.47,6.64,-6.23,-0.09,-0.01,0.00,A
0,0,0,0,0,2.60,5.88,-6.39,-0.09,0.06,-0.02,A
0,0,0,0,0,2.82,6.05,-6.27,-0.14,0.10,0.03,A
0,0,0,0,0,2.54,6.03,-6.28,-0.10,0.04,-0.00,A
0,0,0,0,0,2.73,6.08,-6.17,-0.11,-0.00,-0.02,A
0,0,0,0,0,2.64,6.06,-6.27,-0.09,-0.00,-0.01,A
0,0,0,0,0,2.80,6.08,-6.32,-0.09,0.01,-0.01,A
0,0,0,0,0,2.74,6.05,-6.30,-0.10,0.03,-0.00,A
0,0,0,0,0,2.76,6.09,-6.27,-0.10,0.01,-0.00,A
0,0,0,0,0,2.83,6.08,-6.22,-0.10,0.01,0.00,A
0,0,0,0,0,2.69,6.05,-6.27,-0.11,0.01,-0.00,A
0,0,0,0,0,2.72,6.09,-6.23,-0.11,0.02,-0.01,A
0,0,0,0,0,2.79,6.05,-6.23,-0.10,0.02,-0.00,A
0,0,0,0,0,2.73,6.08,-6.28,-0.10,0.02,-0.01,A
0,0,0,0,0,2.69,6.07,-6.30,-0.10,0.03,-0.00,A
0,0,0,0,0,2.79,6.08,-6.22,-0.10,0.00,-0.00,A
0,0,0,0,0,2.77,6.04,-6.31,-0.10,0.01,-0.01,A
0,0,0,0,0,2.83,6.06,-6.26,-0.10,0.03,-0.01,A
0,0,0,0,0,2.75,6.04,-6.40,-0.10,0.01,-0.01,A
0,0,0,0,0,2.74,6.05,-6.27,-0.09,0.02,-0.01,A
0,0,0,0,0,2.77,6.17,-6.29,-0.10,-0.01,0.01,A
0,0,0,0,0,2.32,6.11,-6.21,-0.12,0.12,-0.14,A
0,0,0,0,0,2.71,5.77,-6.21,-0.10,0.07,-0.00,A
0,0,0,0,0,2.71,6.03,-6.16,-0.19,0.08,-0.02,A
0,0,0,0,0,2.85,6.01,-6.00,-0.04,-0.04,-0.03,A
0,0,0,0,0,2.69,5.77,-6.55,-0.01,0.04,-0.01,A
0,0,0,0,0,2.89,6.07,-6.53,-0.08,-0.01,0.05,A
0,0,0,0,0,2.69,5.88,-6.32,-0.14,0.03,0.02,A
0,0,0,0,0,2.93,6.24,-6.57,-0.09,0.08,0.05,A
0,0,0,0,0,3.01,6.31,-6.10,-0.17,0.05,0.00,A
0,0,0,0,0,3.31,6.11,-6.03,-0.14,0.02,-0.04,A
0,0,0,0,0,3.17,6.14,-6.20,-0.09,0.08,-0.04,A
0,0,0,0,0,2.76,5.62,-6.22,-0.05,0.05,-0.06,A
0,0,0,0,0,3.02,5.86,-6.20,-0.06,-0.00,0.00,A
0,0,0,0,0,2.91,5.97,-6.30,-0.09,0.02,0.00,A
0,0,0,0,0,2.89,5.99,-6.19,-0.09,-0.01,0.00,A
0,0,0,0,0,2.98,5.90,-6.31,-0.11,0.02,-0.00,A
0,0,0,0,0,2.89,5.97,-6.29,-0.09,0.01,-0.01,A
0,0,0,0,0,2.81,5.91,-6.45,-0.11,-0.00,-0.02,A
0,0,0,0,0,2.91,6.04,-6.26,-0.10,0.02,0.00,A
0,0,0,0,0,3.09,6.13,-6.27,-0.09,0.03,-0.02,A
0,0,0,0,0,2.91,5.94,-6.28,-0.11,0.02,-0.01,A
0,0,0,0,0,2.84,5.98,-6.38,-0.09,-0.00,-0.01,A
0,0,0,0,0,2.92,5.98,-6.18,-0.09,0.01,-0.01,A
0,0,0,0,0,2.95,6.01,-6.24,-0.10,0.00,-0.00,A
0,0,0,0,0,2.92,5.98,-6.37,-0.10,0.02,-0.01,A
0,0,0,0,0,2.86,6.01,-6.24,-0.11,0.03,-0.01,A
0,0,0,0,0,2.92,5.92,-6.31,-0.08,0.01,-0.01,A
0,0,0,0,0,2.94,5.95,-6.22,-0.10,0.02,-0.01,A
0,0,0,0,0,2.93,5.95,-6.40,-0.10,0.01,-0.00,A
0,0,0,0,0,2.94,5.94,-6.26,-0.11,0.01,-0.01,A
0,0,0,0,0,2.98,5.93,-6.35,-0.10,0.01,-0.01,A
0,0,0,0,0,2.96,5.93,-6.27,-0.09,0.02,-0.00,A
0,0,0,0,0,2.83,5.96,-6.25,-0.09,0.00,-0.01,A
0,0,0,0,0,3.02,5.96,-6.31,-0.09,0.02,-0.01,A
0,0,0,0,0,2.92,6.00,-6.30,-0.10,0.02,-0.00,A
0,0,0,0,0,2.93,5.97,-6.31,-0.10,0.01,-0.01,A
0,0,0,0,0,2.94,5.92,-6.30,-0.10,0.02,0.00,A
0,0,0,0,0,2.93,6.01,-6.35,-0.09,0.02,-0.01,A
0,0,0,0,0,2.92,5.97,-6.22,-0.12,0.00,-0.01,A
0,0,0,0,0,2.79,6.05,-6.30,-0.08,0.02,-0.01,A
0,0,0,0,0,2.83,5.95,-6.31,-0.11,-0.00,-0.01,A
0,0,0,0,0,2.89,5.99,-6.28,-0.10,0.00,-0.00,A
0,0,0,0,0,2.92,5.94,-6.31,-0.09,0.03,-0.01,A
0,0,0,0,0,2.84,5.93,-6.34,-0.10,0.00,-0.01,A
0,0,0,0,0,2.98,5.98,-6.30,-0.11,0.02,-0.01,A
0,0,0,0,0,2.86,5.94,-6.21,-0.11,-0.01,-0.01,A
0,0,0,0,0,2.94,6.02,-6.25,-0.09,0.03,-0.02,A
0,0,0,0,0,2.91,6.08,-6.26,-0.12,0.02,-0.03,A
0,0,0,0,0,2.93,6.04,-6.11,-0.14,0.00,-0.02,A
0,0,0,0,0,3.02,6.10,-6.20,-0.13,0.03,-0.00,A
0,0,0,0,0,2.85,6.04,-6.20,-0.09,0.01,-0.01,A
0,0,0,0,0,2.97,6.00,-6.22,-0.11,0.01,-0.01,A
0,0,0,0,0,2.94,5.93,-6.17,-0.10,0.03,0.00,A
0,0,0,0,0,2.98,6.08,-6.13,-0.08,0.01,0.01,A
0,0,0,0,0,2.87,5.78,-6.32,-0.13,0.01,-0.00,A
0,0,0,0,0,3.11,5.96,-6.14,-0.15,0.06,-0.03,A
0,0,0,0,0,3.02,6.38,-5.83,-0.10,-0.01,-0.01,A
0,0,0,0,0,2.78,5.81,-6.37,-0.07,0.00,0.00,A
0,0,0,0,0,3.11,6.21,-6.08,-0.10,0.01,-0.00,A
0,0,0,0,0,2.95,5.97,-6.25,-0.10,0.01,-0.00,A
0,0,0,0,0,2.86,6.16,-6.17,-0.09,0.00,-0.00,A
0,0,0,0,0,2.40,4.79,-6.59,0.05,0.14,0.38,A
0,0,0,0,0,3.36,5.77,-6.00,-0.04,-0.28,-0.11,A
0,0,0,0,0,4.27,5.61,-6.56,-0.26,0.44,-0.02,A
0,0,0,0,0,3.51,6.04,-6.13,-0.12,0.02,-0.00,A
0,0,0,0,0,3.19,5.97,-6.16,-0.11,0.03,-0.02,A
0,0,0,0,0,2.49,5.87,-6.29,-0.06,-0.09,-0.15,A
0,0,0,0,0,3.05,6.06,-6.24,-0.17,0.07,0.01,A
0,0,0,0,0,3.38,6.34,-6.10,-0.11,0.13,0.05,A
0,0,0,0,0,3.36,6.59,-5.88,-0.06,0.09,-0.01,A
0,0,0,0,0,2.93,6.05,-6.59,0.16,-0.21,-0.05,A
0,0,0,0,0,3.33,6.08,-5.88,0.01,-0.18,-0.03,A
0,0,0,0,0,2.09,5.45,-7.13,-0.25,0.36,0.02,A
0,0,0,0,0,3.49,6.08,-6.20,-0.14,0.06,0.01,A
0,0,0,0,0,2.87,5.77,-5.91,-0.16,0.07,0.02,A
0,0,0,0,0,3.49,5.88,-6.33,-0.19,-0.05,-0.08,A
0,0,0,0,0,2.99,5.75,-6.07,-0.09,0.04,-0.05,A
0,0,0,0,0,3.07,6.14,-6.13,0.02,-0.09,-0.13,A
0,0,0,0,0,3.02,5.54,-6.63,-0.02,0.06,0.04,A
0,0,0,0,0,2.66,5.57,-6.76,-0.10,-0.10,-0.09,A
0,0,0,0,0,2.80,5.72,-6.30,-0.21,0.10,0.03,A
0,0,0,0,0,2.97,6.08,-6.22,-0.19,0.19,0.05,A
0,0,0,0,0,3.00,5.62,-6.46,-0.07,0.00,0.01,A
0,0,0,0,0,2.69,5.77,-6.37,-0.10,-0.05,-0.07,A
0,0,0,0,0,3.01,5.80,-6.49,-0.20,0.10,0.08,A
0,0,0,0,0,2.93,6.09,-6.30,-0.08,-0.02,-0.08,A
0,0,0,0,0,2.71,5.66,-6.39,-0.06,-0.05,-0.07,A
0,0,0,0,0,2.97,5.88,-6.50,-0.14,0.08,0.00,A
0,0,0,0,0,2.72,5.32,-6.53,-0.08,-0.02,-0.01,A
0,0,0,0,0,3.49,6.37,-6.20,-0.07,0.17,0.10,A
0,0,0,0,0,3.31,5.94,-6.38,-0.07,0.05,0.05,A
0,0,0,0,0,3.06,5.56,-6.19,-0.06,-0.00,0.08,A
0,0,0,0,0,3.38,6.02,-6.29,-0.13,0.09,-0.01,A
0,0,0,0,0,3.30,5.45,-5.54,-0.12,0.07,-0.03,A
0,0,0,0,0,3.35,6.13,-5.92,-0.17,0.09,0.14,A
0,0,0,0,0,2.68,6.18,-5.45,-0.08,0.12,-0.06,A
0,0,0,0,0,4.61,5.89,-5.79,0.08,-0.24,0.39,A
0,0,0,0,0,3.31,4.63,-7.02,-0.22,0.01,0.02,A
0,0,0,0,0,3.88,5.29,-6.32,-0.24,0.07,0.05,A
0,0,0,0,0,5.16,6.67,-5.75,-0.16,0.15,-0.09,A
0,0,0,0,0,3.52,5.94,-6.04,-0.08,0.31,-0.15,A
0,0,0,0,0,4.06,5.63,-5.61,-0.17,0.08,-0.03,A
0,0,0,0,0,3.76,5.85,-5.91,-0.11,0.07,-0.02,A
0,0,0,0,0,3.82,5.73,-5.86,-0.08,0.14,0.05,A
0,0,0,0,0,4.07,5.68,-5.87,-0.09,-0.00,-0.02,A
0,0,0,0,0,4.11,5.73,-5.68,-0.09,0.07,0.00,A
0,0,0,0,0,4.22,5.85,-5.96,-0.10,0.02,0.02,A
0,0,0,0,0,4.20,5.90,-5.81,-0.10,0.03,0.00,A
0,0,0,0,0,4.17,5.80,-5.88,-0.10,0.00,-0.01,A
0,0,0,0,0,4.38,5.76,-5.79,-0.08,0.02,-0.00,A
0,0,0,0,0,4.11,5.84,-5.87,-0.09,0.03,0.01,A
0,0,0,0,0,4.22,5.77,-5.85,-0.10,0.02,-0.01,A
